AAAAMMJJHH,type
2022-03-12 17:21:25,S
2022-03-12 17:26:03,S
2022-03-12 17:33:25,S
2022-03-12 17:41:45,S
2022-03-12 17:48:31,S
2022-03-12 19:19:29,S
2022-03-12 20:12:22,S
2022-03-13 07:56:51,S
2022-03-16 11:52:08,S
2022-03-17 11:21:19,S
2022-03-17 22:20:54,S
2022-03-18 06:44:06,S
2022-03-18 09:02:38,S
2022-03-18 21:25:25,S
2022-03-19 10:01:31,S
2022-03-20 12:14:19,S
2022-03-20 13:15:33,S
2022-03-20 14:05:07,S
2022-03-22 09:20:59,S
2022-03-22 11:59:59,S
2022-03-25 01:13:18,S
2022-03-25 13:00:09,S
2022-03-27 04:21:58,S
2022-03-29 09:28:47,S
2022-03-29 13:20:36,S
2022-03-31 07:22:47,S
2022-03-31 20:34:13,S
2022-04-01 07:19:22,S
2022-04-01 17:22:16,S
2022-04-01 23:42:30,S
2022-04-03 22:31:26,S
2022-04-04 09:28:14,R
2022-04-04 10:23:09,S
2022-04-05 16:26:24,S
2022-04-06 08:54:15,S
2022-04-06 18:40:52,S
2022-04-07 08:13:18,S
2022-04-07 09:37:24,S
2022-04-07 10:05:52,S
2022-04-08 01:41:04,S
2022-04-09 16:30:24,S
2022-04-09 19:22:31,S
2022-04-10 09:33:33,S
2022-04-12 12:06:36,S
2022-04-12 12:53:47,S
2022-04-13 19:04:25,S
2022-04-14 08:16:27,S
2022-04-14 22:55:11,S
2022-04-17 14:49:06,S
2022-04-17 15:57:16,R
2022-04-18 10:05:22,S
2022-04-18 10:08:01,S
2022-04-19 05:03:50,S
2022-04-19 05:54:41,R
2022-04-19 05:56:59,S
2022-04-19 06:38:49,S
2022-04-19 06:48:00,S
2022-04-19 09:07:46,S
2022-04-19 22:55:03,S
2022-04-19 23:53:45,S
2022-04-20 07:05:07,R
2022-04-22 09:58:34,S
2022-04-23 11:38:36,S
2022-04-24 04:30:06,S
2022-04-26 03:18:21,S
2022-04-26 05:29:44,S
2022-04-26 08:27:38,S
2022-04-26 09:08:46,S
2022-04-26 10:00:51,S
2022-04-26 10:05:41,S
2022-04-27 03:24:49,S
2022-04-27 12:39:22,S
2022-04-27 12:57:55,S
2022-04-28 17:42:26,S
2022-04-29 01:37:16,S
2022-04-29 05:18:45,S
2022-04-29 10:03:32,S
2022-04-29 14:31:50,S
2022-04-29 17:18:31,S
2022-04-29 18:52:35,S
2022-04-29 18:54:57,R
2022-04-29 18:57:50,R
2022-04-29 22:34:17,R
2022-05-02 03:45:59,S
2022-05-02 04:51:36,S
2022-05-02 05:33:22,S
2022-05-02 06:11:45,S
2022-05-02 09:08:34,S
2022-05-02 13:37:55,S
2022-05-02 13:41:35,S
2022-05-02 13:52:13,S
2022-05-02 14:20:34,S
2022-05-02 14:41:10,S
2022-05-02 21:04:48,S
2022-05-02 21:39:37,S
2022-05-03 02:58:28,S
2022-05-03 04:37:46,S
2022-05-03 15:51:56,S
2022-05-03 16:32:54,S
2022-05-04 10:11:37,S
2022-05-04 12:47:03,S
2022-05-04 14:50:28,S
2022-05-04 23:07:47,S
2022-05-05 11:19:25,S
2022-05-05 12:01:57,S
2022-05-05 18:53:40,R
2022-05-05 19:00:43,S
2022-05-06 19:11:54,S
2022-05-06 19:46:08,S
2022-05-07 19:40:05,S
2022-05-07 19:41:35,S
2022-05-08 05:55:44,S
2022-05-09 11:14:19,S
2022-05-10 09:15:59,S
2022-05-10 11:04:35,S
2022-05-10 11:57:32,S
2022-05-10 13:46:41,S
2022-05-11 06:38:06,S
2022-05-12 21:13:11,R
2022-05-15 13:01:05,S
2022-05-17 09:19:19,S
2022-05-17 09:21:39,S
2022-05-17 09:32:23,S
2022-05-18 17:37:16,S
2022-05-19 00:41:27,S
2022-05-19 03:05:26,S
2022-05-20 03:29:06,R
2022-05-26 18:48:49,S
2022-05-30 15:53:35,S
2022-06-01 09:05:29,S
2022-06-03 10:05:59,S
2022-06-06 13:27:30,R
2022-06-09 05:16:50,S
2022-06-10 00:41:29,S
2022-06-10 08:46:59,S
2022-06-14 09:40:02,S
2022-06-15 23:25:41,S
2022-06-16 03:46:58,S
2022-06-16 08:13:28,S
2022-06-17 05:50:34,S
2022-06-17 06:49:56,R
2022-06-17 18:39:46,S
2022-06-20 02:44:28,S
2022-06-20 11:37:02,S
2022-06-20 14:27:32,S
2022-06-21 08:22:47,S
2022-06-22 04:53:48,S
2022-06-23 03:49:09,S
2022-06-23 10:09:05,S
2022-06-24 13:01:22,R
2022-06-26 15:56:57,S
2022-06-26 21:10:59,S
2022-06-27 08:15:10,S
2022-06-28 11:34:06,S
2022-06-28 12:06:34,S
2022-06-29 10:01:55,S
2022-06-29 12:21:54,S
2022-06-30 01:27:13,S
2022-06-30 06:09:17,S
2022-06-30 10:01:41,S
2022-07-04 06:59:11,S
2022-07-05 22:24:17,S
2022-07-06 08:18:08,S
2022-07-06 12:35:43,S
2022-07-07 07:06:04,S
2022-07-08 09:06:01,S
2022-07-08 09:45:21,S
2022-07-09 11:48:26,S
2022-07-18 06:17:16,S
2022-07-18 11:59:45,S
2022-07-20 00:55:50,S
2022-07-20 01:55:09,S
2022-07-20 08:36:07,S
2022-07-20 09:54:56,S
2022-07-20 13:31:18,S
2022-07-20 15:41:07,S
2022-07-20 21:52:13,S
2022-07-20 22:13:37,S
2022-07-21 04:30:43,S
2022-07-21 10:10:21,S
2022-07-23 06:55:24,S
2022-07-23 07:03:02,S
2022-07-23 07:03:45,R
2022-07-23 07:15:46,S
2022-07-23 10:28:34,S
2022-07-23 11:53:26,S
2022-07-23 17:16:09,S
2022-07-24 02:26:38,S
2022-07-24 06:39:18,S
2022-07-24 06:43:45,S
2022-07-24 15:44:31,S
2022-07-24 19:55:34,S
2022-07-24 21:53:55,S
2022-07-24 23:23:47,S
2022-07-24 23:42:42,S
2022-07-25 12:05:30,S
2022-07-26 07:01:36,S
2022-07-26 08:06:56,S
2022-07-26 19:18:45,S
2022-07-28 08:30:33,S
2022-07-29 08:39:21,S
2022-07-29 09:04:04,S
2022-07-29 10:29:44,S
2022-07-29 18:26:58,S
2022-07-30 21:33:48,S
2022-07-31 03:12:47,S
2022-08-01 05:18:30,S
2022-08-03 09:48:56,R
2022-08-04 06:07:51,S
2022-08-04 07:26:08,S
2022-08-05 00:14:02,S
2022-08-07 04:38:11,S
2022-08-09 09:26:56,S
2022-08-09 10:27:27,R
2022-08-10 01:49:41,S
2022-08-10 02:15:57,S
2022-08-11 03:13:57,S
2022-08-11 09:39:35,S
2022-08-12 02:15:46,S
2022-08-13 02:32:54,S
2022-08-14 08:11:16,S
2022-08-14 08:31:37,S
2022-08-14 12:28:24,S
2022-08-14 16:53:23,S
2022-08-14 17:05:18,S
2022-08-14 22:43:35,S
2022-08-14 23:08:27,S
2022-08-16 09:02:56,S
2022-08-17 08:03:15,S
2022-08-18 02:32:37,R
2022-08-19 02:29:18,S
2022-08-19 08:55:22,S
2022-08-20 18:13:11,S
2022-08-21 09:46:39,S
2022-08-22 01:22:23,S
2022-08-23 22:30:11,S
2022-08-24 03:15:28,S
2022-08-24 04:18:03,S
2022-08-25 00:35:53,S
2022-08-25 03:01:35,S
2022-08-26 16:30:09,S
2022-08-28 01:00:18,R
2022-08-28 01:54:27,S
2022-08-28 02:19:26,S
2022-08-28 04:02:31,S
2022-08-28 07:40:52,S
2022-08-28 19:07:42,S
2022-08-29 02:14:37,S
2022-08-29 09:40:18,S
2022-08-30 17:30:45,S
2022-08-30 23:37:10,R
2022-08-31 17:59:01,S
2022-08-31 19:48:37,R
2022-08-31 19:48:55,S
2022-09-01 09:45:34,S
2022-09-01 11:58:37,S
2022-09-02 16:04:50,S
2022-09-02 22:58:45,S
2022-09-03 00:09:20,S
2022-09-03 04:17:31,S
2022-09-03 11:21:05,S
2022-09-03 11:55:13,S
2022-09-03 19:50:18,R
2022-09-03 23:48:14,S
2022-09-04 09:51:38,S
2022-09-04 19:23:55,S
2022-09-04 20:35:02,S
2022-09-04 22:06:29,S
2022-09-05 02:51:15,S
2022-09-05 05:03:58,S
2022-09-05 09:58:10,S
2022-09-06 19:26:58,S
2022-09-06 19:27:12,S
2022-09-07 22:04:02,S
2022-09-08 01:21:47,S
2022-09-08 19:26:26,S
2022-09-09 02:44:10,S
2022-09-09 22:09:13,S
2022-09-10 10:30:06,S
2022-09-10 14:46:57,S
2022-09-10 15:58:55,S
2022-09-10 16:08:37,S
2022-09-10 19:05:43,S
2022-09-10 19:07:04,S
2022-09-10 23:24:03,S
2022-09-11 00:05:38,S
2022-09-11 04:01:17,S
2022-09-11 09:26:03,S
2022-09-11 20:42:38,S
2022-09-11 21:34:09,S
2022-09-12 07:41:59,S
2022-09-14 08:34:52,S
2022-09-14 11:23:47,S
2022-09-15 02:05:54,S
2022-09-15 08:07:02,S
2022-09-15 21:03:21,S
2022-09-17 04:05:51,S
2022-09-17 18:52:06,S
2022-09-18 13:04:45,S
2022-09-19 01:48:51,S
2022-09-19 10:21:52,S
2022-09-20 10:00:14,S
2022-09-22 10:26:22,R
2022-09-22 13:40:44,S
2022-09-22 15:33:03,S
2022-09-22 15:48:56,S
2022-09-23 09:28:01,S
2022-09-23 21:05:43,S
2022-09-24 03:39:05,S
2022-09-24 04:56:30,S
2022-09-24 06:53:50,S
2022-09-24 15:01:26,S
2022-09-24 19:58:30,S
2022-09-25 05:33:18,S
2022-09-25 06:18:21,S
2022-09-25 06:53:38,S
2022-09-25 09:32:35,S
2022-09-25 13:43:28,S
2022-09-25 16:33:10,R
2022-09-26 14:17:42,S
2022-09-26 18:59:10,S
2022-09-27 02:22:03,S
2022-09-27 02:57:24,R
2022-09-27 21:16:39,S
2022-09-28 05:11:21,R
2022-09-28 06:45:03,S
2022-09-28 18:29:24,S
2022-09-28 19:49:51,S
2022-09-28 19:50:00,S
2022-09-29 08:22:39,R
2022-09-29 15:42:38,R
2022-09-29 22:20:17,R
2022-09-29 22:33:53,S
2022-09-30 06:59:43,S
2022-09-30 09:09:44,S
2022-09-30 10:01:05,S
2022-09-30 13:05:11,R
2022-09-30 13:05:17,S
2022-09-30 16:05:07,S
2022-09-30 16:06:24,S
2022-09-30 23:12:07,S
2022-09-30 23:12:20,S
2022-10-01 03:54:03,S
2022-10-01 06:19:51,S
2022-10-01 16:17:50,S
2022-10-01 18:18:03,S
2022-10-01 20:01:15,S
2022-10-02 04:08:26,S
2022-10-02 08:33:05,S
2022-10-02 19:26:56,S
2022-10-02 22:30:03,S
2022-10-02 22:40:14,S
2022-10-03 00:53:09,S
2022-10-03 11:39:31,S
2022-10-03 14:30:46,S
2022-10-03 16:49:34,S
2022-10-04 07:38:43,S
2022-10-04 08:16:28,S
2022-10-04 08:49:36,R
2022-10-04 21:41:54,R
2022-10-05 09:17:53,S
2022-10-05 11:05:50,S
2022-10-06 01:57:18,S
2022-10-06 06:51:47,S
2022-10-06 07:29:23,S
2022-10-06 08:44:22,S
2022-10-06 08:44:55,S
2022-10-06 09:10:12,S
2022-10-06 09:33:56,S
2022-10-06 09:46:36,S
2022-10-06 09:55:33,S
2022-10-06 10:49:01,S
2022-10-06 10:52:14,S
2022-10-06 11:13:32,S
2022-10-06 11:22:29,S
2022-10-06 11:47:45,S
2022-10-06 13:37:21,S
2022-10-06 13:44:37,S
2022-10-06 19:04:16,S
2022-10-07 00:54:23,S
2022-10-07 05:51:22,S
2022-10-07 05:58:39,S
2022-10-07 06:14:57,S
2022-10-07 06:19:19,S
2022-10-07 06:23:53,S
2022-10-07 07:09:52,S
2022-10-07 08:13:27,S
2022-10-07 08:19:54,S
2022-10-07 08:57:45,S
2022-10-07 09:39:01,S
2022-10-07 09:54:29,S
2022-10-07 10:12:52,S
2022-10-07 10:59:00,S
2022-10-07 11:32:16,R
2022-10-07 12:38:43,S
2022-10-07 12:57:14,S
2022-10-07 13:27:51,S
2022-10-07 13:39:53,S
2022-10-07 17:44:51,S
2022-10-08 01:48:53,S
2022-10-08 05:57:09,S
2022-10-08 06:01:15,S
2022-10-08 06:17:35,S
2022-10-08 06:28:03,R
2022-10-08 06:49:50,S
2022-10-08 06:50:06,S
2022-10-08 07:00:50,S
2022-10-08 07:43:09,S
2022-10-08 08:42:04,S
2022-10-08 08:59:16,S
2022-10-08 09:29:28,S
2022-10-08 09:30:34,S
2022-10-08 09:37:31,S
2022-10-08 16:31:00,S
2022-10-08 23:05:18,S
2022-10-09 06:51:44,S
2022-10-09 13:14:11,S
2022-10-09 20:17:18,S
2022-10-09 22:53:33,S
2022-10-10 05:09:56,S
2022-10-10 06:05:20,S
2022-10-10 06:30:18,S
2022-10-10 06:59:41,R
2022-10-10 07:36:45,S
2022-10-10 07:40:08,S
2022-10-10 07:48:11,S
2022-10-10 08:38:42,S
2022-10-10 09:06:54,S
2022-10-10 09:56:46,S
2022-10-10 11:19:25,S
2022-10-10 11:55:27,S
2022-10-10 12:08:08,S
2022-10-10 21:34:59,S
2022-10-11 03:40:38,S
2022-10-11 04:17:27,S
2022-10-11 06:00:09,S
2022-10-11 06:16:40,S
2022-10-11 06:23:29,S
2022-10-11 06:30:09,S
2022-10-11 08:05:32,S
2022-10-11 08:43:45,S
2022-10-11 09:44:15,S
2022-10-11 10:09:07,S
2022-10-11 10:56:35,S
2022-10-11 11:34:54,S
2022-10-11 11:59:31,S
2022-10-11 14:11:04,S
2022-10-11 14:11:33,S
2022-10-11 19:31:19,S
2022-10-12 04:34:31,S
2022-10-12 05:54:40,S
2022-10-12 08:34:53,S
2022-10-12 08:52:41,S
2022-10-12 10:07:40,S
2022-10-12 11:01:54,S
2022-10-12 11:22:52,S
2022-10-12 18:36:22,S
2022-10-13 03:10:23,S
2022-10-13 08:50:22,S
2022-10-13 09:56:40,R
2022-10-13 16:54:31,S
2022-10-13 17:41:42,S
2022-10-13 22:39:25,S
2022-10-13 22:39:53,S
2022-10-14 02:03:04,S
2022-10-14 09:24:21,S
2022-10-14 09:37:08,R
2022-10-14 15:34:08,S
2022-10-14 15:34:49,S
2022-10-14 16:57:40,S
2022-10-14 20:26:12,S
2022-10-15 11:32:34,S
2022-10-15 14:52:22,S
2022-10-16 04:14:16,S
2022-10-17 01:14:28,S
2022-10-17 05:39:56,S
2022-10-17 05:40:08,S
2022-10-17 09:55:36,S
2022-10-17 10:39:03,S
2022-10-17 19:48:03,S
2022-10-17 21:10:37,S
2022-10-18 02:27:09,S
2022-10-19 08:14:20,S
2022-10-19 08:34:13,R
2022-10-19 08:59:48,S
2022-10-19 09:59:48,S
2022-10-20 08:39:17,S
2022-10-20 10:18:25,S
2022-10-21 03:50:52,S
2022-10-21 23:39:01,S
2022-10-22 09:26:19,S
2022-10-22 14:31:40,S
2022-10-23 09:03:46,S
2022-10-23 19:55:05,S
2022-10-23 23:42:17,S
2022-10-24 15:30:27,S
2022-10-24 16:56:51,S
2022-10-24 21:12:59,S
2022-10-24 21:30:04,S
2022-10-25 03:52:36,S
2022-10-25 03:52:53,S
2022-10-25 13:50:13,S
2022-10-25 18:45:51,S
2022-10-25 19:12:09,S
2022-10-26 02:59:31,S
2022-10-27 09:04:42,S
2022-10-28 04:45:18,S
2022-10-28 09:05:04,S
2022-10-28 17:09:07,S
2022-10-28 17:40:18,S
2022-10-28 18:09:16,S
2022-10-28 18:16:14,S
2022-10-28 23:26:00,S
2022-10-28 23:57:25,S
2022-10-29 01:51:04,S
2022-10-29 15:32:58,S
2022-10-29 20:12:32,S
2022-10-30 13:36:19,S
2022-10-30 22:41:09,S
2022-10-30 23:27:32,S
2022-10-31 00:33:22,S
2022-10-31 14:59:17,S
2022-10-31 17:27:29,S
2022-10-31 21:44:58,S
2022-11-01 16:05:13,S
2022-11-01 23:33:27,S
2022-11-02 04:59:19,S
2022-11-02 10:53:19,S
2022-11-03 02:13:55,S
2022-11-03 04:53:48,S
2022-11-03 19:05:25,S
2022-11-04 09:37:12,S
2022-11-06 06:47:03,S
2022-11-07 03:33:59,S
2022-11-07 09:43:58,R
2022-11-07 10:10:51,S
2022-11-08 10:36:31,R
2022-11-08 15:24:10,S
2022-11-08 20:37:29,S
2022-11-09 06:08:50,S
2022-11-09 06:32:05,S
2022-11-09 06:33:07,S
2022-11-09 06:42:19,S
2022-11-09 06:42:56,S
2022-11-09 06:59:41,S
2022-11-09 07:00:51,S
2022-11-09 09:58:15,S
2022-11-09 10:10:33,S
2022-11-09 10:34:06,S
2022-11-09 11:06:04,R
2022-11-09 11:14:20,S
2022-11-09 11:14:36,S
2022-11-09 12:11:26,S
2022-11-09 12:12:22,S
2022-11-09 20:25:40,S
2022-11-09 20:26:43,S
2022-11-09 21:26:58,S
2022-11-09 21:41:49,S
2022-11-09 22:07:01,S
2022-11-09 22:08:04,S
2022-11-10 04:04:58,S
2022-11-10 10:45:17,S
2022-11-10 12:37:17,S
2022-11-10 12:38:20,S
2022-11-10 17:55:37,S
2022-11-10 18:47:08,S
2022-11-10 22:51:46,S
2022-11-11 11:08:44,S
2022-11-11 20:42:32,S
2022-11-11 20:43:35,S
2022-11-11 22:39:38,R
2022-11-11 22:40:41,S
2022-11-12 00:42:17,S
2022-11-12 07:28:10,R
2022-11-12 13:34:30,S
2022-11-12 14:37:12,S
2022-11-12 21:17:51,S
2022-11-12 22:30:01,S
2022-11-13 02:12:32,S
2022-11-13 16:33:35,S
2022-11-13 21:20:51,S
2022-11-14 05:23:45,S
2022-11-14 08:20:46,S
2022-11-14 23:12:21,S
2022-11-14 23:13:22,S
2022-11-15 14:38:25,S
2022-11-15 16:01:52,S
2022-11-15 23:46:57,S
2022-11-16 08:49:36,S
2022-11-16 09:55:17,S
2022-11-16 22:46:07,S
2022-11-17 01:35:23,R
2022-11-17 21:05:46,S
2022-11-18 17:00:42,S
2022-11-18 21:13:08,S
2022-11-19 04:14:57,R
2022-11-19 08:48:14,S
2022-11-19 08:49:17,S
2022-11-19 12:59:45,S
2022-11-19 15:06:06,S
2022-11-20 05:21:54,S
2022-11-20 23:29:08,S
2022-11-21 10:47:42,S
2022-11-22 21:32:40,S
2022-11-22 22:00:41,S
2022-11-22 22:46:41,S
2022-11-23 01:12:38,S
2022-11-23 02:00:50,S
2022-11-23 02:01:52,S
2022-11-24 02:54:33,R
2022-11-24 09:30:39,S
2022-11-24 10:55:20,S
2022-11-24 15:52:23,S
2022-11-25 01:16:18,S
2022-11-25 12:16:35,S
2022-11-25 16:44:03,S
2022-11-26 20:13:58,S
2022-11-27 05:12:07,S
2022-11-27 23:13:05,S
2022-11-27 23:13:26,S
2022-11-28 19:39:33,S
2022-11-29 02:26:48,S
2022-11-30 08:52:25,R
2022-11-30 11:02:37,S
2022-12-01 00:04:27,R
2022-12-01 00:05:29,S
2022-12-01 02:25:50,S
2022-12-01 04:43:32,S
2022-12-01 09:00:32,S
2022-12-01 10:55:16,R
2022-12-01 14:01:28,R
2022-12-01 14:08:19,S
2022-12-01 21:02:54,S
2022-12-02 00:14:03,R
2022-12-02 00:14:17,S
2022-12-02 20:07:18,S
2022-12-02 20:08:59,R
2022-12-02 21:21:00,S
2022-12-02 21:21:21,R
2022-12-03 21:45:18,S
2022-12-04 00:31:51,S
2022-12-04 09:07:09,S
2022-12-04 10:01:40,S
2022-12-04 19:19:50,R
2022-12-05 00:13:04,S
2022-12-06 00:53:31,S
2022-12-06 10:57:30,S
2022-12-06 19:27:24,S
2022-12-07 04:55:40,S
2022-12-07 08:21:07,S
2022-12-07 11:45:17,S
2022-12-07 12:38:42,S
2022-12-08 05:31:30,R
2022-12-08 05:32:31,S
2022-12-08 07:09:43,S
2022-12-08 08:08:16,S
2022-12-08 09:39:56,S
2022-12-08 13:04:55,S
2022-12-09 00:04:46,S
2022-12-10 18:12:44,R
2022-12-11 00:39:08,S
2022-12-12 09:53:44,S
2022-12-12 16:28:03,S
2022-12-12 22:37:08,S
2022-12-13 10:07:54,S
2022-12-13 10:19:07,S
2022-12-13 18:49:05,S
2022-12-14 12:13:38,S
2022-12-14 18:04:48,S
2022-12-14 18:05:02,R
2022-12-15 05:12:48,S
2022-12-17 02:21:28,S
2022-12-18 05:47:46,R
2022-12-18 09:03:59,S
2022-12-19 04:57:59,S
2022-12-19 20:33:31,S
2022-12-19 20:56:23,S
2022-12-20 09:55:36,S
2022-12-21 05:33:18,S
2022-12-21 09:31:15,S
2022-12-21 10:50:50,S
2022-12-22 21:11:07,S
2022-12-22 21:11:37,S
2022-12-23 13:50:34,S
2022-12-26 01:50:22,S
2022-12-26 15:59:26,S
2022-12-28 01:10:15,S
2022-12-28 05:39:29,S
2022-12-28 07:57:22,S
2022-12-30 07:55:07,S
2022-12-30 18:39:13,R
2023-01-01 15:38:24,S
2023-01-02 18:35:08,S
2023-01-02 23:13:36,S
2023-01-03 01:41:59,R
2023-01-03 09:02:05,S
2023-01-04 15:56:43,S
2023-01-04 19:29:07,S
2023-01-05 07:20:26,S
2023-01-05 14:34:18,S
2023-01-06 06:03:32,S
2023-01-07 12:57:39,S
2023-01-07 14:37:49,R
2023-01-08 09:49:15,S
2023-01-08 12:52:20,S
2023-01-08 12:54:59,S
2023-01-08 13:00:03,S
2023-01-08 13:23:32,S
2023-01-08 17:34:47,S
2023-01-09 18:06:12,S
2023-01-10 05:44:13,S
2023-01-10 05:44:46,S
2023-01-10 11:18:59,S
2023-01-10 11:19:16,S
2023-01-11 08:59:34,S
2023-01-12 09:30:05,S
2023-01-12 10:55:38,S
2023-01-12 11:47:15,S
2023-01-12 14:45:59,S
2023-01-13 08:40:24,S
2023-01-14 10:05:44,S
2023-01-15 01:22:39,S
2023-01-15 08:17:24,S
2023-01-15 08:17:34,S
2023-01-15 09:15:50,S
2023-01-15 12:23:55,S
2023-01-15 21:39:59,S
2023-01-15 21:48:19,S
2023-01-15 22:42:58,S
2023-01-15 22:43:06,S
2023-01-16 05:02:29,S
2023-01-17 14:31:57,S
2023-01-17 17:46:52,S
2023-01-17 20:45:02,S
2023-01-17 21:08:31,S
2023-01-17 21:54:52,S
2023-01-17 23:20:28,S
2023-01-18 01:13:36,S
2023-01-19 09:04:51,S
2023-01-20 09:17:51,S
2023-01-20 20:03:41,S
2023-01-20 22:22:00,S
2023-01-21 11:12:05,S
2023-01-22 08:40:01,S
2023-01-22 08:40:53,S
2023-01-24 09:08:38,S
2023-01-24 09:34:41,S
2023-01-24 12:42:41,S
2023-01-24 18:49:22,S
2023-01-24 19:20:15,S
2023-01-25 07:37:39,S
2023-01-25 11:10:17,S
2023-01-25 11:10:34,S
2023-01-25 12:41:31,S
2023-01-26 06:01:32,S
2023-01-26 06:01:40,S
2023-01-26 06:02:35,S
2023-01-26 06:11:00,S
2023-01-26 06:20:04,S
2023-01-26 07:47:08,S
2023-01-26 10:46:56,S
2023-01-26 10:47:49,S
2023-01-26 12:38:26,S
2023-01-27 09:07:52,S
2023-01-27 10:19:53,S
2023-01-27 10:30:43,S
2023-01-27 10:49:08,S
2023-01-27 22:14:24,S
2023-01-28 01:27:29,S
2023-01-28 05:34:04,S
2023-01-28 10:31:01,S
2023-01-28 19:13:14,S
2023-01-29 23:59:05,S
2023-01-30 12:05:08,S
2023-01-30 12:05:21,S
2023-01-30 19:58:23,S
2023-01-31 11:52:04,S
2023-01-31 18:58:03,S
2023-01-31 20:35:48,S
2023-01-31 21:30:29,S
2023-02-01 08:59:32,S
2023-02-01 13:22:37,S
2023-02-01 19:11:19,S
2023-02-02 00:59:41,S
2023-02-02 04:10:15,S
2023-02-02 04:19:48,S
2023-02-02 07:05:28,S
2023-02-02 09:04:41,S
2023-02-03 00:29:42,S
2023-02-03 18:14:00,S
2023-02-03 19:17:45,S
2023-02-05 21:59:39,S
2023-02-06 01:11:10,S
2023-02-06 01:22:56,S
2023-02-06 01:24:45,S
2023-02-06 01:32:10,S
2023-02-06 01:33:36,S
2023-02-06 01:41:47,S
2023-02-06 01:53:40,R
2023-02-06 01:57:06,S
2023-02-06 02:03:43,S
2023-02-06 02:07:10,S
2023-02-06 02:09:01,S
2023-02-06 02:22:59,S
2023-02-06 02:28:35,S
2023-02-06 03:10:14,S
2023-02-06 03:17:35,S
2023-02-06 04:24:14,S
2023-02-06 10:30:08,S
2023-02-06 10:56:38,S
2023-02-06 11:48:28,R
2023-02-06 11:48:42,S
2023-02-06 12:03:59,S
2023-02-06 12:07:26,S
2023-02-06 18:09:09,S
2023-02-06 20:43:13,S
2023-02-07 02:52:57,S
2023-02-07 07:16:44,S
2023-02-07 09:18:31,S
2023-02-07 09:18:45,S
2023-02-07 22:36:12,S
2023-02-07 23:18:21,S
2023-02-08 01:15:58,S
2023-02-08 11:01:51,S
2023-02-08 11:17:16,S
2023-02-08 20:52:51,S
2023-02-09 01:21:24,S
2023-02-09 03:42:43,S
2023-02-09 10:58:08,S
2023-02-10 01:56:16,R
2023-02-10 09:36:45,S
2023-02-11 11:25:10,S
2023-02-11 19:34:05,S
2023-02-12 14:02:55,S
2023-02-12 18:38:35,S
2023-02-12 20:45:11,S
2023-02-13 13:24:07,S
2023-02-13 18:49:10,S
2023-02-14 02:22:45,S
2023-02-14 08:41:33,S
2023-02-14 13:19:50,S
2023-02-14 19:13:47,S
2023-02-14 22:01:22,S
2023-02-14 23:40:09,S
2023-02-15 01:12:42,S
2023-02-16 05:56:42,R
2023-02-16 09:02:26,S
2023-02-16 09:49:20,S
2023-02-16 10:35:36,S
2023-02-16 10:35:53,S
2023-02-16 10:42:11,S
2023-02-16 11:21:43,S
2023-02-16 19:53:07,S
2023-02-16 23:35:29,S
2023-02-18 09:22:07,S
2023-02-18 23:22:00,R
2023-02-19 01:06:21,S
2023-02-19 19:10:43,S
2023-02-19 22:58:36,S
2023-02-20 10:11:31,S
2023-02-20 17:09:48,S
2023-02-21 00:08:49,S
2023-02-21 09:16:09,S
2023-02-21 09:41:52,S
2023-02-21 13:03:38,S
2023-02-21 13:03:49,S
2023-02-22 11:04:35,S
2023-02-22 19:07:58,S
2023-02-23 00:46:31,S
2023-02-23 01:18:36,S
2023-02-23 09:23:20,S
2023-02-25 00:01:49,S
2023-02-25 00:03:23,S
2023-02-25 13:40:12,S
2023-02-26 02:56:15,S
2023-02-26 19:30:03,S
2023-02-27 02:56:44,S
2023-02-27 10:44:42,S
2023-02-27 13:01:04,S
2023-02-27 21:52:06,S
2023-02-28 03:52:41,S
2023-02-28 05:59:03,S
2023-03-01 05:54:16,S
2023-03-01 05:56:43,S
2023-03-01 12:19:51,S
2023-03-02 00:59:27,S
2023-03-02 01:56:25,S
2023-03-02 11:28:27,S
2023-03-02 18:24:08,S
2023-03-03 02:58:59,S
2023-03-03 09:31:34,S
2023-03-03 09:53:09,S
2023-03-03 10:36:32,S
2023-03-03 21:00:35,S
2023-03-04 07:01:51,S
2023-03-04 07:45:20,R
2023-03-04 19:30:32,S
2023-03-04 22:33:06,S
2023-03-05 00:27:17,S
2023-03-05 04:53:42,S
2023-03-05 04:53:58,S
2023-03-06 03:10:31,S
2023-03-06 16:56:21,S
2023-03-06 21:19:23,S
2023-03-07 00:04:54,S
2023-03-07 06:23:39,S
2023-03-07 10:38:11,S
2023-03-08 02:38:37,S
2023-03-08 06:15:53,S
2023-03-08 09:06:37,S
2023-03-09 09:26:49,R
2023-03-09 10:22:58,S
2023-03-09 15:07:01,S
2023-03-10 09:06:52,S
2023-03-10 11:03:24,S
2023-03-10 11:03:38,S
2023-03-10 21:00:09,R
2023-03-10 23:42:42,S
2023-03-11 01:56:25,S
2023-03-11 02:57:51,S
2023-03-11 04:45:55,S
2023-03-11 07:32:13,S
2023-03-11 07:51:54,S
2023-03-11 11:44:45,S
2023-03-11 22:45:04,S
2023-03-12 00:30:56,S
2023-03-12 02:25:05,S
2023-03-12 03:04:51,S
2023-03-12 09:43:31,S
2023-03-12 13:45:12,S
2023-03-13 04:27:54,S
2023-03-13 16:27:49,S
